date,name,lat,lon,address,NO2,O3,weather_date,temp_max,temp_min,precip_mm,cafe_rating,cafe_user_ratings_total,season,ndvi,nightlight,cafe_place_id,elevation_m,toilet_name,toilet_lat,toilet_lon,toilet_distance_m,geometry
2025-02-04,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.00017996736243164807,0.1302125701104419,2025-02-04,4.0,-3.8,0.0,4.9,79.0,Winter,0.16545619070529938,54.70000076293945,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-02-05,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.00011391113024043481,0.14505827966796714,2025-02-05,3.6,-2.7,0.0,4.9,79.0,Winter,,54.70000076293945,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-02-06,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.00012728612964829484,0.17209975050354284,2025-02-06,4.7,1.7,0.0,4.9,79.0,Winter,,54.70000076293945,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-02-07,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",7.017085731666697e-05,0.18310192115916768,2025-02-07,2.9,-0.2,0.0,4.9,79.0,Winter,,54.70000076293945,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-02-08,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.00012305346696474956,0.1675954273627446,2025-02-08,5.3,0.2,0.0,4.9,79.0,Winter,,54.70000076293945,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-02-09,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.000127035479911074,0.15885412761840012,2025-02-09,3.9,-2.5,0.0,4.9,79.0,Winter,0.1853003352880478,54.70000076293945,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-02-10,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.00017044058047974714,0.1643226028646781,2025-02-10,3.2,-2.1,0.0,4.9,79.0,Winter,,54.70000076293945,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-02-11,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",8.866075170402723e-05,0.16695312131207857,2025-02-11,3.1,-3.1,0.0,4.9,79.0,Winter,,54.70000076293945,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-02-12,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.00013625474071759684,0.16037832561869142,2025-02-12,1.9,-5.0,0.0,4.9,79.0,Winter,,54.70000076293945,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-02-13,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.00021958045795526603,0.16339778366508484,2025-02-13,-0.3,-2.7,5.5,4.9,79.0,Winter,,54.70000076293945,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-02-14,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",9.339620741213042e-05,0.1604477070582953,2025-02-14,1.0,-2.1,2.9,4.9,79.0,Winter,,54.70000076293945,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-02-15,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.0001047951542877469,0.14559616284782567,2025-02-15,-0.3,-5.8,1.4,4.9,79.0,Winter,,54.70000076293945,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-02-16,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",8.270203839102642e-05,0.1682854581898813,2025-02-16,-1.1,-7.3,0.1,4.9,79.0,Winter,,54.70000076293945,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-02-17,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.0003791287604621753,0.15461853908063294,2025-02-17,-2.3,-12.1,0.0,4.9,79.0,Winter,,54.70000076293945,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-02-18,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.000176509945726486,0.16449817740129954,2025-02-18,-1.7,-12.0,0.0,4.9,79.0,Winter,,54.70000076293945,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-02-19,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.000256419821396955,0.1958616476466274,2025-02-19,0.1,-13.3,0.0,4.9,79.0,Winter,0.08993466943502426,54.70000076293945,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-02-20,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",,0.1796118079872509,2025-02-20,1.1,-7.2,0.0,4.9,79.0,Winter,,54.70000076293945,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-02-21,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",,0.16610657683493618,2025-02-21,5.1,-2.5,0.0,4.9,79.0,Winter,,54.70000076293945,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-02-22,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.000166167394790154,0.16844297561894367,2025-02-22,9.2,0.1,0.0,4.9,79.0,Winter,,54.70000076293945,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-02-23,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.00010827911149282463,0.18260950824419175,2025-02-23,11.0,3.2,0.0,4.9,79.0,Winter,,54.70000076293945,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-02-24,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.00013695447224905448,0.16500776301022302,2025-02-24,13.4,-0.1,0.0,4.9,79.0,Winter,,54.70000076293945,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-02-25,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.00015178468281244788,0.19169788439168706,2025-02-25,11.4,5.6,4.0,4.9,79.0,Winter,,54.70000076293945,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-02-26,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.0004335205596522122,0.18915572834981692,2025-02-26,8.8,3.7,3.9,4.9,79.0,Winter,,54.70000076293945,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-02-27,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.0001007426490024965,0.1771738980697837,2025-02-27,9.6,4.2,1.0,4.9,79.0,Winter,,54.70000076293945,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-02-28,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.00018381609364985884,0.18019876354014433,2025-02-28,5.6,1.7,3.5,4.9,79.0,Winter,,54.70000076293945,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-03-01,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.00012566501119100638,0.1351898501585965,2025-03-01,5.5,0.8,0.2,4.9,79.0,Spring,,57.91999816894531,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-03-02,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",6.899599836932176e-05,0.12383751315732566,2025-03-02,7.1,-0.2,0.0,4.9,79.0,Spring,,57.91999816894531,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-03-03,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",9.648768335438106e-05,0.11189640350743267,2025-03-03,9.0,2.9,0.0,4.9,79.0,Spring,0.3006538152694702,57.91999816894531,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-03-04,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.00010381618012941004,0.12744119849880098,2025-03-04,10.4,0.1,0.0,4.9,79.0,Spring,,57.91999816894531,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-03-05,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.0001528628215981663,0.11912880843528362,2025-03-05,14.6,1.3,0.0,4.9,79.0,Spring,,57.91999816894531,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-03-06,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.000171906033755733,0.1298487457351833,2025-03-06,15.4,1.4,0.0,4.9,79.0,Spring,0.19297964870929718,57.91999816894531,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-03-07,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.00012892895487450235,0.12717114822415745,2025-03-07,16.7,1.9,0.0,4.9,79.0,Spring,,57.91999816894531,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-03-08,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",7.898047197194569e-05,0.12145118382153847,2025-03-08,15.8,2.8,0.0,4.9,79.0,Spring,0.1758573204278946,57.91999816894531,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-03-09,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.00013847232671806186,0.14908165831041562,2025-03-09,14.6,3.3,0.0,4.9,79.0,Spring,,57.91999816894531,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-03-10,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.00016483580652319163,0.14771128800764993,2025-03-10,14.7,1.0,0.0,4.9,79.0,Spring,,57.91999816894531,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-03-11,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",8.568691771948079e-05,0.14346102040341188,2025-03-11,9.8,0.5,0.0,4.9,79.0,Spring,,57.91999816894531,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-03-12,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.00010209826912951803,0.1295671779619669,2025-03-12,7.5,3.2,2.0,4.9,79.0,Spring,,57.91999816894531,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-03-13,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.00010920039775772218,0.1302863017539349,2025-03-13,7.5,1.0,0.2,4.9,79.0,Spring,,57.91999816894531,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-03-14,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.0001139763018932309,0.1514443380072651,2025-03-14,7.7,1.3,0.6,4.9,79.0,Spring,,57.91999816894531,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-03-15,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",7.286271471072532e-05,0.138305761565117,2025-03-15,7.2,1.6,0.6,4.9,79.0,Spring,,57.91999816894531,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-03-16,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",6.898292082934169e-05,0.12661704451597955,2025-03-16,7.8,-0.5,0.2,4.9,79.0,Spring,0.159692645072937,57.91999816894531,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-03-17,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",7.18854893757578e-05,0.14160170562332747,2025-03-17,5.8,-1.6,0.4,4.9,79.0,Spring,,57.91999816894531,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-03-18,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.00011644453049458598,0.1164610422871217,2025-03-18,7.3,-3.3,0.0,4.9,79.0,Spring,0.15447808802127838,57.91999816894531,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-03-19,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.00020111481269207532,0.12727073314055953,2025-03-19,11.2,-3.2,0.0,4.9,79.0,Spring,,57.91999816894531,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-03-20,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.00015980701520474717,0.14361358013001654,2025-03-20,15.4,-0.2,0.0,4.9,79.0,Spring,,57.91999816894531,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-03-21,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",,0.15498948397446044,2025-03-21,16.3,1.6,0.0,4.9,79.0,Spring,0.1591576188802719,57.91999816894531,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-03-22,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",7.939927761735563e-05,0.15111376101879376,2025-03-22,13.4,4.3,0.0,4.9,79.0,Spring,,57.91999816894531,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-03-23,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",,,,,,,,,,,,,,,,,,
2025-03-24,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.00013255934708066426,0.14209227389342866,2025-03-24,13.9,7.2,0.0,4.9,79.0,Spring,,57.91999816894531,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-03-25,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.0001148593581100978,0.12683802274822853,2025-03-25,13.6,5.1,0.0,4.9,79.0,Spring,0.13429102301597595,57.91999816894531,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-03-26,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",9.00862071625747e-05,0.1400579953602354,2025-03-26,10.5,6.0,0.8,4.9,79.0,Spring,,57.91999816894531,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-03-27,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",7.486342939333888e-05,0.13519537014505792,2025-03-27,10.1,2.5,0.0,4.9,79.0,Spring,,57.91999816894531,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-03-28,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.0001421554547624367,0.1366598707654974,2025-03-28,14.4,0.8,0.0,4.9,79.0,Spring,0.15976114571094513,57.91999816894531,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-03-29,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.00011296510214604256,0.14757314760644732,2025-03-29,15.3,3.7,0.0,4.9,79.0,Spring,,57.91999816894531,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-03-30,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",5.618298553186193e-05,0.17234986617607329,2025-03-30,8.8,2.2,7.4,4.9,79.0,Spring,,57.91999816894531,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-03-31,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",9.088635324342873e-05,0.15971239634257475,2025-03-31,11.3,5.0,1.1,4.9,79.0,Spring,,57.91999816894531,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-04-01,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",9.504712457153234e-05,0.16289749960283473,2025-04-01,13.2,3.8,0.0,4.9,79.0,Spring,,,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-04-02,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",9.826002479073402e-05,0.17920461420240116,2025-04-02,15.2,3.0,0.0,4.9,79.0,Spring,0.14490213990211487,,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-04-03,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.00010012586336319054,0.16801814820461786,2025-04-03,17.5,3.6,0.0,4.9,79.0,Spring,,,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-04-04,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",0.00016035931234262252,0.15796339196969555,2025-04-04,19.8,5.1,0.0,4.9,79.0,Spring,0.15347088873386383,,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-04-05,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",7.741620853273343e-05,0.1592340552261405,2025-04-05,10.6,1.9,0.0,4.9,79.0,Spring,,,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-04-06,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",8.350266260659398e-05,0.16754292893806558,2025-04-06,7.7,0.1,0.0,4.9,79.0,Spring,,,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-04-07,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",7.724233738743309e-05,0.17646278882154043,2025-04-07,12.0,2.8,0.0,4.9,79.0,Spring,,,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-04-08,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",9.137107469391069e-05,0.17245387191253314,2025-04-08,13.3,3.5,0.0,4.9,79.0,Spring,,,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-04-09,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",9.582475201557657e-05,0.1767216180217221,2025-04-09,14.3,5.1,0.1,4.9,79.0,Spring,,,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
2025-04-10,LAP COFFEE,52.53169699999999,13.4119802,"Schönhauser Allee 176, 10119 Berlin, Germany",8.797120106812052e-05,0.1702749924675905,2025-04-10,13.6,3.6,0.0,4.9,79.0,Spring,,,ChIJZeoiUcJRqEcRJx7SjWT7JUU,51.0,Öffentliche Toilette mit kostenlosen Pissoir,52.4989923,13.4430208,71.63990801724931,POINT (13.4119802 52.53169699999999)
